marcEntry_x,callNumber,itemID_x,library,location_x
Midsomer murders. The early cases [videorecording (DVD)] / All 3 Media International ; a Bentley production for the ITV Network in association with A&E Networks ; produced by Brian True-May and Betty Willingale.,"W DVD 10,961. DISC 16",0201609491679,Lincoln Center--Quinn Library,AV
Midsomer murders. The early cases [videorecording (DVD)] / All 3 Media International ; a Bentley production for the ITV Network in association with A&E Networks ; produced by Brian True-May and Betty Willingale.,"W DVD 10,961. DISC 17",0201609491687,Lincoln Center--Quinn Library,AV
Midsomer murders. The early cases [videorecording (DVD)] / All 3 Media International ; a Bentley production for the ITV Network in association with A&E Networks ; produced by Brian True-May and Betty Willingale.,"W DVD 10,961. DISC 18",0201609491695,Lincoln Center--Quinn Library,AV
Midsomer murders. The early cases [videorecording (DVD)] / All 3 Media International ; a Bentley production for the ITV Network in association with A&E Networks ; produced by Brian True-May and Betty Willingale.,"W DVD 10,961. DISC 19",0201609491703,Lincoln Center--Quinn Library,AV
Mildred Pierce [videorecording (DVD)] / Warner Bros. Pictures Inc. ; produced by Jerry Wald ; screenplay by Ranald MacDougall ; directed by Michael Curtiz.,W DVD 1964 2005,0201606321861,Lincoln Center--Quinn Library,AV
Mildred Pierce [videorecording (DVD)] / HBO Miniseries presents in association with Metro-Goldwyn-Mayer ; a Killer Films/John Wells production ; a film by Todd Haynes ; teleplay by Todd Haynes & Jon Raymond ; directed by Todd Haynes.,"W DVD 12,871, DISC 1",0201609411289,Lincoln Center--Quinn Library,AV
Mildred Pierce [videorecording (DVD)] / HBO Miniseries presents in association with Metro-Goldwyn-Mayer ; a Killer Films/John Wells production ; a film by Todd Haynes ; teleplay by Todd Haynes & Jon Raymond ; directed by Todd Haynes.,"W DVD 12,871, DISC 2",0201609411297,Lincoln Center--Quinn Library,AV
Milk [videorecording (DVD)] / Focus Features presents ; in association with Axon Films ; a Groundswell production ; a Jinks/Cohen Company production ; produced by Dan Jinks and Bruce Cohen ; written by Dustin Lance Black ; directed by Gus Van Sant.,"W DVD 10,082",0201608540039,Lincoln Center--Quinn Library,AV
"Miller's Crossing [videorecording (DVD)] / 20th Century Fox ; Circle Films presents a Ted and Jim Pedas, Ben Barenholtz, Bill Durkin production ; directed by Joel Coen ; produced by Ethan Coen ; written by Joel Coen and Ethan Coen.",W DVD 760,0201605991011,Lincoln Center--Quinn Library,AV
"Million dollar baby [videorecording (DVD)] / Warner Bros. Pictures presents ; in association with Lakeshore Entertainment ; a Malpaso/Ruddy Morgan production ; produced by Albert S. Ruddy, Tom Rosenberg, Paul Haggis ; screenplay by Paul Haggis ; produced and directed by Clint Eastwood.",W DVD 3082 V.1,0201606981342,Lincoln Center--Quinn Library,AV
"Million dollar baby [videorecording (DVD)] / Warner Bros. Pictures presents ; in association with Lakeshore Entertainment ; a Malpaso/Ruddy Morgan production ; produced by Albert S. Ruddy, Tom Rosenberg, Paul Haggis ; screenplay by Paul Haggis ; produced and directed by Clint Eastwood.",W DVD 3082 V.2,0201606981359,Lincoln Center--Quinn Library,AV
"Mimic [videorecording (DVD)]/ Dimension Films presents a film by Guillermo Del Toro ; Miramax Film Corp. ; produced by Bob Weinstein, B.J. Rack, Ole Bornedal ; screen story and screenplay by Matthew Robbins, Guillermo del Toro ; directed by Guillermo del Toro.",W DVD 514,0201605363914,Lincoln Center--Quinn Library,AV
"Minority report [videorecording (DVD)] / Dreamworks Pictures and Twentieth Century Fox ; a Cruise/Wagner, Blue Tulip, Ronald Shusett/Greg Goldman production ; directed by Steven Spielberg ; screenplay by Scott Frank and Jon Cohen ; produced by Gerald R. Molen, Bonnie Curtis, Walter F. Parkes, Jan De Bont.","W DVD 10,308, DISC 1",0201609179936,Lincoln Center--Quinn Library,AV
"Minority report [videorecording (DVD)] / Dreamworks Pictures and Twentieth Century Fox ; a Cruise/Wagner, Blue Tulip, Ronald Shusett/Greg Goldman production ; directed by Steven Spielberg ; screenplay by Scott Frank and Jon Cohen ; produced by Gerald R. Molen, Bonnie Curtis, Walter F. Parkes, Jan De Bont.","W DVD 10,308, DISC 2",0201609179944,Lincoln Center--Quinn Library,AV
"Mio fratello è figlio unico [videorecording (DVD)] / Warner Bros. Pictures e Cattleya presentano ; une coproduzione Cattleya, Babe Films ; soggetto e sceneggiatura di Sandro Petraglia, Stefano Rulli e Daniele Luchetti ; produtto da Riccardo Tozzi, Giovanni Stabilini, Marco Chimenz ; regia di Daniele Luchetti.","W DVD 10,450",0201608906388,Lincoln Center--Quinn Library,AV
Miracle in Milan [videorecording (DVD)] = Miracolo a Milano / directed by Vittorio De Sica.,W DVD 7779,0201608104364,Lincoln Center--Quinn Library,AV
"The miracle of life [videorecording (DVD)] / directors and producers, Bo G. Erikson, Carl O. Lofman ; for Nova, written and produced by Bebe Nixon.",W DVD 1023,0201606055170,Lincoln Center--Quinn Library,AV
"Mirror dance [videorecording (DVD)] : la danza del espejo / Frances McElroy & María Teresa Rodríguez, producers/directors ; produced by Shirley Road Productions and Pata de Perro Productions for the Independent Television Service (ITVS) in association with Latino Public Broadcasting (LPB).","W DVD 10,641",0201609014562,Lincoln Center--Quinn Library,AV
Mishima [videorecording (DVD)] : a life in four chapters / Janus Films from American Zoetrope ; a film by Paul Schrader.,W DVD 9171 BOOKLET,0201608369058,Lincoln Center--Quinn Library,AV
Mishima [videorecording (DVD)] : a life in four chapters / Janus Films from American Zoetrope ; a film by Paul Schrader.,"W DVD 9171, V.2",0201608369074,Lincoln Center--Quinn Library,AV
Mishima [videorecording (DVD)] : a life in four chapters / Janus Films from American Zoetrope ; a film by Paul Schrader.,"W DVD 9171, V.1",0201608369066,Lincoln Center--Quinn Library,AV
"La misma luna [videorecording (DVD)] = Under the same moon / Fox Searchlight Pictures and The Weinstein Company present a Potomac Pictures/ Creando Films production in association with Fidecine ; produced by Gerardo Barrera, Patricia Riggen ; written by Ligiah Villalobos ; directed by Patricia Riggen.",W DVD 9445,0201609481076,Lincoln Center--Quinn Library,AV
Miss Mend [videorecording (DVD)] : an adventure serial in three parts / Mezhrabpom-Russ production ; directed by Fedor Ozep and Boris Barnet ; assisted by L. Tumanov.,"W DVD 10,674, BOOKLET",0201609015189,Lincoln Center--Quinn Library,AV
Miss Mend [videorecording (DVD)] : an adventure serial in three parts / Mezhrabpom-Russ production ; directed by Fedor Ozep and Boris Barnet ; assisted by L. Tumanov.,"W DVD 10,674, DISC 1",0201609015197,Lincoln Center--Quinn Library,AV
Miss Mend [videorecording (DVD)] : an adventure serial in three parts / Mezhrabpom-Russ production ; directed by Fedor Ozep and Boris Barnet ; assisted by L. Tumanov.,"W DVD 10,674, DISC 2",0201609015205,Lincoln Center--Quinn Library,AV
Missing [videorecording (DVD)] / Universal Pictures and Polygram Pictures present an Edward Lewis production of a Costa-Gavras Film ; produced by Edward and Mildred Lewis ; screenplay by Costa-Gavras & Donald Stewart ; directed by Costa-Gavras.,W DVD 3158,0201607152398,Lincoln Center--Quinn Library,AV
The Mission [videorecording (DVD)] / an Enigma production ; directed by Roland Joffé ; produced by Fernando Ghia and David Puttnam ; written by Robert Bolt.,W DVD 748 V.2,0201604381859,Lincoln Center--Quinn Library,AV
The Mission [videorecording (DVD)] / an Enigma production ; directed by Roland Joffé ; produced by Fernando Ghia and David Puttnam ; written by Robert Bolt.,W DVD 748 V.1,0201604381867,Lincoln Center--Quinn Library,AV
"Mississippi burning [videorecording (DVD)] / an Orion Pictures release ; producers, Frederick Zollo and Robert F. Colesberry ; writer, Chris Gerolmo ; director, Alan Parker.","W DVD 10,203",0201608905877,Lincoln Center--Quinn Library,AV
Mister Roberts [videorecording (DVD)] / Warner Bros. presents ; screenplay by Frank Nugent and Joshua Logan ; produced by Leland Hayward ; directed by John Ford and Mervyn LeRoy.,W DVD 54,0201606837148,Lincoln Center--Quinn Library,AV
Mitsuye and Nellie [videorecording (DVD)] : Asian American poets / A film by Allie Light and Irving Saraf ; written and produced by Allie Light ; directed by Irving Saraf.,"W DVD 10,619",0201608993501,Lincoln Center--Quinn Library,AV
"Mivtsaʻ Yonatan [videorecording (DVD)] = Operation Thunderbolt / Noah Films ; a Golan Globus production ; producers, Menahem Golan, Yoram Globus ; writer and director, Menahem Golan ; screenplay, Clarke Reynolds, Menahem Golan.",W DVD 5310 V.1,0201607542028,Lincoln Center--Quinn Library,AV
"Mivtsaʻ Yonatan [videorecording (DVD)] = Operation Thunderbolt / Noah Films ; a Golan Globus production ; producers, Menahem Golan, Yoram Globus ; writer and director, Menahem Golan ; screenplay, Clarke Reynolds, Menahem Golan.",W DVD 5310 V.2,0201607542036,Lincoln Center--Quinn Library,AV
Modern family. The complete first season [videorecording (DVD)] / Levitan Lloyd ; 20th Century Fox Television.,"W DVD 12,171 FIRST SEASON, DISC 1",0201609172634,Lincoln Center--Quinn Library,AV
Modern family. The complete first season [videorecording (DVD)] / Levitan Lloyd ; 20th Century Fox Television.,"W DVD 12,171 FIRST SEASON, DISC 2",0201609172642,Lincoln Center--Quinn Library,AV
Modern family. The complete first season [videorecording (DVD)] / Levitan Lloyd ; 20th Century Fox Television.,"W DVD 12,171 FIRST SEASON, DISC 3",0201609172659,Lincoln Center--Quinn Library,AV
Modern family. The complete first season [videorecording (DVD)] / Levitan Lloyd ; 20th Century Fox Television.,"W DVD 12,171 FIRST SEASON, DISC 4",0201609172667,Lincoln Center--Quinn Library,AV
"Molière [videorecording (DVD)] / a Sony Pictures Classics release, Fidélité presents in association with Virtual Films and Wild Bunch in co-production with France 3 Cinéma and France 2 Cinéma with the participation of Canal+ and TPS Star ; produced by Olivier Delbosc  and Marc Missonnier ; screenplay by Laurent Tirard and Grégoire Vigneron with Fanny Vallette and Jean-Claude Jay ; director, Laurent Tirard.",W DVD 8067,0201608221846,Lincoln Center--Quinn Library,AV
"Money-driven medicine [videorecording (DVD)] / Gabriel Film Group ; in association with Jigsaw Productions presents ; directed, edited & filmed by Andrew Fredericks ; produced by Alex Gibney, Peter Bull, Chris Matonti.","W DVD 10,640",0201609014547,Lincoln Center--Quinn Library,AV
"Moneyball [videorecording (DVD)] / Columbia Pictures presents ; Michael de Luca Productions ; a Scott Rudin, Michael de Luca, Rachael Horvitz production ; a film by Bennett Miller ; produced by Michael de Luca, Rachael Horovitz, Brad Pitt ; story by Stan Chervin ; screenplay by Steven Zaillian and Aaron Sorkin ; directed by Bennett Miller.","W DVD 12,884",0201609411537,Lincoln Center--Quinn Library,AV
"Monsoon wedding [videorecording (DVD)] / USA Films ; IFC Productions presents a Mirabai Films production of a Mira Nair film in association with Key Films, Pandora Films and Paradis Films ; writer, Sabrina Dhawan ; producers, Caroline Baron, Mira Nair ; director, Mira Nair.",W DVD 665,0201605694904,Lincoln Center--Quinn Library,AV
"Monster [videorecording (DVD)] / Newmarket Films in association with Media 8 Entertainment and DEJ Productions present a K/W Productions and Denver & Delilah Films production in association with VIP Medienfonds 2/MDP Filmproduktion, a Patty Jenkins film ; produced by Donald Kushner, Brad Wyman, Charlize Theron, Mark Damon, Clark Peterson ; written and directed by Patty Jenkins.",W DVD 1351,0201607295890,Lincoln Center--Quinn Library,AV
"Monty Python's The meaning of life [videorecording (DVD)] / Universal ; The Monty Python Partnership ; Celadine Films ; director, Terry Jones ; producer, John Goldstone ; writers, Graham Chapman ... [et al.].",W DVD 888 V.1,0201608217133,Lincoln Center--Quinn Library,AV
"Monty Python's The meaning of life [videorecording (DVD)] / Universal ; The Monty Python Partnership ; Celadine Films ; director, Terry Jones ; producer, John Goldstone ; writers, Graham Chapman ... [et al.].",W DVD 888 V.2,0201608217257,Lincoln Center--Quinn Library,AV
"The moon in the gutter [videorecording (DVD)] / Cinema Libre Studio presents a Lise Fayolle production for Gaumont ; produced by Lise Fayolle ; written by Jean-Jacques Beineix, Olivier Mergault ; directed by Jean-Jacques Beineix.","W DVD 10,827",0201609480599,Lincoln Center--Quinn Library,AV
"Moonlight serenade [videorecording (DVD)] / Barnholtz Entertainment, Inc. in association with Telestic Entertainment and Identity Films present ; story by Giancarlo Tallarico ; written by Jonathan Abrahams ; produced by Anthony Mastromauro ; produced and directed by Giancarlo Tallarico.","W DVD 10,894",0201609487438,Lincoln Center--Quinn Library,AV
"Moonstruck [videorecording (DVD)] / Metro-Goldwyn-Mayer ; director, Norman Jewison ; producers, Patrick Palmer and Norman Jewison ; screenwriter, John Patrick Shanley.",W DVD 2197,0201606837452,Lincoln Center--Quinn Library,AV
The Moorish South [videorecording (DVD)] / BBC Education & Training ; written and presented by Andrew Graham-Dixon ; directed and series produced by Robin Dashwood.,"W DVD 10,701",0201609015940,Lincoln Center--Quinn Library,AV
The morning after [videorecording (DVD)] / Lorimar Motion Pictures presents an American Filmworks production ; produced by Bruce Gilbert ; written by James Hicks ; directed by Sidney Lumet.,"W DVD 10,817",0201609480086,Lincoln Center--Quinn Library,AV
Moses and the Ten Commandments [videorecording (DVD)] / produced by Film Roos Inc. for A & E Network ; produced by Steven R. Talley.,W DVD 3850,0201607180365,Lincoln Center--Quinn Library,AV
"The mosque in Morgantown [videorecording (DVD)] / Version One Productions, Inc. in association with WGBH ; directed, produced & edited by Brittany Huckabee.","W DVD 10,398",0201609431022,Lincoln Center--Quinn Library,RESERVE-LC
"The most dangerous game [videorecording (DVD)] / RKO Radio Pictures, Inc. ; directed by Ernest B. Schoedsack and Irving Pichel ; screen play by James Ashmore Creelman.",W DVD 1581,0201606672735,Lincoln Center--Quinn Library,AV
Most of our universe is missing [videorecording (DVD)] / BBC Education & Training.,"W DVD 10,776",0201609021203,Lincoln Center--Quinn Library,AV
"Mother [videorecording (DVD)] / Magnolia Pictures, CJ Entertainment & Barunson Film Division ; screenplay by Park Eun-Kyo, Bong Joon-Ho ; story by Bong Joon Ho ; directed by Bong Joon Ho.","W DVD 11,131",0201609032101,Lincoln Center--Quinn Library,AV
"The motorcycle diaries [videorecording (DVD)] / Focus Films ; produced by Michael Nozik, Edgard Tenenbaum, Karen Tenkhoff ; screenplay by Jose Rivera ; director, Walter Salles.",W DVD 1915,0201606837973,Lincoln Center--Quinn Library,AV
"Moulin Rouge! [videorecording (DVD)]/ [presented by] Bazmark Films and 20th Century Fox Film Corporation ; producers, Fred Baron, Martin Brown, Baz Luhrmann ; writers, Baz Luhrmann, Craig Pearce ; director, Baz Luhrmann.",W DVD 498 V. 1,0201605362510,Lincoln Center--Quinn Library,AV
"Moulin Rouge! [videorecording (DVD)]/ [presented by] Bazmark Films and 20th Century Fox Film Corporation ; producers, Fred Baron, Martin Brown, Baz Luhrmann ; writers, Baz Luhrmann, Craig Pearce ; director, Baz Luhrmann.",W DVD 498 V. 2,0201605362528,Lincoln Center--Quinn Library,AV
"La moustache [videorecording (DVD)] / director, Emmanuel Carrère.",W DVD 6470,0201607845223,Lincoln Center--Quinn Library,AV
"Moving pictures as text [videorecording (DVD)] / Video Education Australasia ; writer, producer, director, Valek Sadovchikoff.",W DVD 3157,0201607008301,Lincoln Center--Quinn Library,AV
"Mr. Ace [videorecording (DVD)] / United Artists ; screenplay, Fred Finklehoffe ; producer, Benedict Bogeaus ; director, Edwin L. Marin.","W DVD 11,455",0201609045012,Lincoln Center--Quinn Library,AV
"Mr. Holland's opus [videorecording (DVD)] / Hollywood Pictures presents an Interscope Communications Polygram Filmed Entertainment Production ; written by Patrick Sheane Duncan ; produced by Ted Field, Michael Nolin and Robert W. Cort ; directed by Stephen Herek.",W DVD 1913,0201606897050,Lincoln Center--Quinn Library,AV
"Mr. & Mrs. Smith [videorecording (DVD)] / RKO Radio Pictures, Inc., presents ; story and screenplay by Norman Krasna ; directed by Alfred Hitchcock.",W DVD 1526,0201606612137,Lincoln Center--Quinn Library,AV
Mrs. Harris [videorecording (DVD)] / HBO Films presents a Killer Films/Number 9 Films/John Wells production; produced by Chrisann Verges; written and directed by Phyllis Nagy.,W DVD 5216,0201607453226,Lincoln Center--Quinn Library,AV
"Mrs. Henderson presents [videorecording (DVD)] / The Weinstein Company, Pathé Pictures and BBC Films present in association with Future Films, Micro Fusion and UK Film Council ; produced by Norma Heyman ; written by Martin Sherman ; directed by Stephen Frears.",W DVD 4347,0201607315482,Lincoln Center--Quinn Library,AV
Mrs. Miniver [videorecording (DVD)] / Metro-Goldwyn-Mayer ; produced by Sidney Franklin ; screen play by Arthur Wimperis ... [et al.] ; directed by William Wyler.,W DVD 2068,0201606817165,Lincoln Center--Quinn Library,AV
"Mrs. Warren's profession [videorecording (DVD)] / by Bernard Shaw ; BBC ; producer, Cedric Messina ; directed by Herbert Wise.",W DVD 4671,0201607487703,Lincoln Center--Quinn Library,AV
Much ado about nothing [videorecording (DVD)] / by William Shakespeare ; a BBC Television production in association with Time-Life Television ; produced by Shaun Sutton ; directed by Stuart Burge.,W DVD 3295,0201607183559,Lincoln Center--Quinn Library,AV
La mujer del puerto [videorecording (DVD)] / Cinemateca; produced by Servando C. De La Garza for Eurindia Films; directed by Arcady Botyler.,W DVD 7329,0201608102905,Lincoln Center--Quinn Library,AV
"Mujeres infieles [videorecording (DVD)] = Unfaithful women / Sociedad Cinematográfica Manquehue S.A. con la producción de JAZZ Films presentan una pelicula de Rodrigo Ortúzar Lynch ; guión, Walter y Marcelo Slavich ; dirección, Rodrigo Ortúzar Lynch.","W DVD 10,590",0201608992701,Lincoln Center--Quinn Library,AV
"Mulholland Dr. [videorecording (DVD)] / Universal ; Studio Canal ; Alain Sarde presents a Les Films Alain Sarde/Asymmetrical Production ; a film by David Lynch ; executive producer, Pierre Edelman ; produced by Mary Sweeney, Alain Sarde, Neal Edelstein, Michael Polaire, Tony Krantz ; written & directed by David Lynch.",W DVD 473,0201606056749,Lincoln Center--Quinn Library,AV
"The mummy. Tomb of the Dragon Emperor [videorecording (DVD)] / a Universal Pictures presentation in association with Shanghai Film Group Corporation and Beijing Happy Pictures Cultural Communications Co., Ltd., in association with Relativity Media, an Alphaville/Sommers Company production, a Rob Cohen film ; produced by Stephen Sommers ... [et al.] ; written by Alfred Gough & Miles Millar ; directed by Rob Cohen.",W DVD 9777,0201608532408,Lincoln Center--Quinn Library,AV
"Munich [videorecording (DVD)] / Universal Pictures and Dreamworks Pictures present an Amblin Entertainment-Kennedy/Marshall-Barry Mendel production in association with Alliance Atlantis Communications ; produced by Kathleen Kennedy, Barry Mendel, Steven Spielberg, Colin Wilson ; screenplay by Tony Kushner and Eric Roth ; directed by Steven Spielberg.",W DVD 5416,0201607829938,Lincoln Center--Quinn Library,AV
"Murder in the Hamptons [videorecording (DVD)] / Lifetime Home Entertainment Muse Entertainment Enterprises ; produced by Wendy Grean ; writer, Robert L. Freedman ; directed by Jerry Ciccoritti.",W DVD 8923,0201608267682,Lincoln Center--Quinn Library,AV
"Murder, my sweet [videorecording (DVD)] / RKO Radio Pictures, Inc. presents ; screenplay by John Paxton ; produced by Adrian Scott ; directed by Edward Dmytryk.",W DVD 1522,0201606606592,Lincoln Center--Quinn Library,AV
Murder on the Orient Express [videorecording (DVD)] / Paramount Pictures Corporation in association with Nat Cohen presents a John Brabourne-Richard Goodwin production ; produced by John Brabourne and Richard Goodwin ; screenplay by Paul Dehn ; directed by Sidney Lumet.,W DVD 2394,0201606870461,Lincoln Center--Quinn Library,AV
"Murderball [videorecording (DVD)] / Thinkfilm and MTV Films present, in association with A&E Indie Films, an EAT Film production ; a film by Dana Adam Shapiro, Jeffrey Mandel, Henry-Alex Rubin ; produced by Jeffrey Mandel, Dana Adam Shapiro ; directed by Henry-Alex Rubin, Dana Adam Shapiro.",W DVD 3937,0201607199688,Lincoln Center--Quinn Library,AV
"Murdoch mysteries. Season one [videorecording (DVD)] / a Shaftesbury Films Production in association with Granada International ; produced by Jan Peter Meyboom ; written by R.B. Carney, Jean Greig, Cal Coons, Alexandra Zarowny, Jason Sherman, Janet MacLean, Derek Schreyer, Larry Lalonde, Philip Bedard, and Paul Aitken ; directed by Farhad Mann, Shawn Alex Thompson, Don McBrearty, and John L'Ecuyer.","W DVD 10,754 SEASON ONE, DISC 4",0201609020320,Lincoln Center--Quinn Library,AV
"Murdoch mysteries. Season one [videorecording (DVD)] / a Shaftesbury Films Production in association with Granada International ; produced by Jan Peter Meyboom ; written by R.B. Carney, Jean Greig, Cal Coons, Alexandra Zarowny, Jason Sherman, Janet MacLean, Derek Schreyer, Larry Lalonde, Philip Bedard, and Paul Aitken ; directed by Farhad Mann, Shawn Alex Thompson, Don McBrearty, and John L'Ecuyer.","W DVD 10,754 SEASON ONE, DISC 1",0201609020296,Lincoln Center--Quinn Library,AV
"Murdoch mysteries. Season one [videorecording (DVD)] / a Shaftesbury Films Production in association with Granada International ; produced by Jan Peter Meyboom ; written by R.B. Carney, Jean Greig, Cal Coons, Alexandra Zarowny, Jason Sherman, Janet MacLean, Derek Schreyer, Larry Lalonde, Philip Bedard, and Paul Aitken ; directed by Farhad Mann, Shawn Alex Thompson, Don McBrearty, and John L'Ecuyer.","W DVD 10,754 SEASON ONE, DISC 2",0201609020304,Lincoln Center--Quinn Library,AV
"Murdoch mysteries. Season one [videorecording (DVD)] / a Shaftesbury Films Production in association with Granada International ; produced by Jan Peter Meyboom ; written by R.B. Carney, Jean Greig, Cal Coons, Alexandra Zarowny, Jason Sherman, Janet MacLean, Derek Schreyer, Larry Lalonde, Philip Bedard, and Paul Aitken ; directed by Farhad Mann, Shawn Alex Thompson, Don McBrearty, and John L'Ecuyer.","W DVD 10,754 SEASON ONE, DISC 3",0201609020312,Lincoln Center--Quinn Library,AV
Murdoch mysteries. Season two [videorecording (DVD)] / a Shaftesbury Films Production in association with ITV Global Entertainment ; written by Derek Schreyer ... [et al.] ; directed by Paul Fox ... [et al.] ; produced by Laura Harbin ... [et al.].,"W DVD 10,754 SEASON TWO, DISC 1",0201609020379,Lincoln Center--Quinn Library,AV
Murdoch mysteries. Season two [videorecording (DVD)] / a Shaftesbury Films Production in association with ITV Global Entertainment ; written by Derek Schreyer ... [et al.] ; directed by Paul Fox ... [et al.] ; produced by Laura Harbin ... [et al.].,"W DVD 10,754 SEASON TWO, DISC 2",0201609020387,Lincoln Center--Quinn Library,AV
Murdoch mysteries. Season two [videorecording (DVD)] / a Shaftesbury Films Production in association with ITV Global Entertainment ; written by Derek Schreyer ... [et al.] ; directed by Paul Fox ... [et al.] ; produced by Laura Harbin ... [et al.].,"W DVD 10,754 SEASON TWO, DISC 3",0201609020395,Lincoln Center--Quinn Library,AV
Murdoch mysteries. Season two [videorecording (DVD)] / a Shaftesbury Films Production in association with ITV Global Entertainment ; written by Derek Schreyer ... [et al.] ; directed by Paul Fox ... [et al.] ; produced by Laura Harbin ... [et al.].,"W DVD 10,754 SEASON TWO, DISC 4",0201609020403,Lincoln Center--Quinn Library,AV
My beautiful laundrette [videorecording (DVD)] / Channel 4 Films ; SAF Productions ; Working Title Films ; written by Hanif Kureishi ; produced by Sarah Radclyffe and Tim Bevan ; directed by Stephen Frears.,W DVD 1534,0201606612186,Lincoln Center--Quinn Library,AV
"My blueberry nights [videorecording (DVD)] / The Weinstein Company and Block 2 Pictures present in association with Studio Canal a Jet Tone Films production ; a Wong Kar Wai film ; producers, Jacky Pang, Yee Wah ; story by Wong Kar Wai ; screenplay by Wong Kar Wai & Lawrence Block ; directed and produced by Wong Kar Wai.",W DVD 9160,0201608368696,Lincoln Center--Quinn Library,AV
"My brilliant career [videorecording (DVD)] / Margaret Fink Films ; screenplay, Eleanor Witcombe ; producer, Margaret Fink ; director, Gill Armstrong.",W DVD 3033 V.1,0201606952723,Lincoln Center--Quinn Library,AV
"My brilliant career [videorecording (DVD)] / Margaret Fink Films ; screenplay, Eleanor Witcombe ; producer, Margaret Fink ; director, Gill Armstrong.",W DVD 3033 V.2,0201606952731,Lincoln Center--Quinn Library,AV
My family [videorecording (DVD)] / Francis Ford Coppola presents a New Line Cinema release ; in association with Majestic Films and American Playhouse Theatrical Films ; an American Zoetrope-Anna Thomas-Newcomm production ; a Gregory Nava film ; produced by Anna Thomas ; written by Gregory Nava & Anna Thomas ; directed by Gregory Nava.,W DVD 1778,0201606735805,Lincoln Center--Quinn Library,AV
"My kid could paint that [videorecording (DVD)] / Sony Pictures Classics and A&E Indie Films present in association with BBC, an Axis Films and Passion Pictures production ; produced and directed by Amir Bar-Lev.",W DVD 8317,0201608173948,Lincoln Center--Quinn Library,AV
My left foot [videorecording (DVD)] / Miramax Films presents a Granada Film ; screenplay by Shane Connaughton and Jim Sheridan ; produced by Noel Pearson ; directed by Jim Sheridan.,W DVD 34,0201606321671,Lincoln Center--Quinn Library,AV
My run [videorecording (DVD)] : the Terry Hitchcock story / Indiewood Pictures presents in association with Destiny Pictures a film by Tim VandeSteeg ; produced by Mark Castaldo ; directed and produced by Tim VandeSteeg ; written by Kim Pederson.,"W DVD 12,503",0201609182237,Lincoln Center--Quinn Library,AV
"My week with Marilyn [videorecording (DVD)] / The Weinstein Company and BBC Films present in association with LipSync Productions ; a Trademark Films production ; directed by Simon Curtis ; produced by David Parfitt, Harvey Weinstein ; screenplay by Adrian Hodges.","W DVD 12,951",0201609413772,Lincoln Center--Quinn Library,AV
"Mystery, Alaska [videorecording (DVD)] / Hollywood Pictures present a Baldwin/Cohen-Rocking Chair production ; a Jay Roach film ; produced by David E. Kelley and Howard Baldwin ; written by David E. Kelley & Sean O'Byrne ; directed by Jay Roach.",W DVD 248,0201606893075,Lincoln Center--Quinn Library,AV
Mystery classics [videorecording (DVD)] : 50 movie pack / Tree Line Films.,"W DVD 10,808, DISC 01",0201609479955,Lincoln Center--Quinn Library,AV
Mystery classics [videorecording (DVD)] : 50 movie pack / Tree Line Films.,"W DVD 10,808, DISC 02",0201609479963,Lincoln Center--Quinn Library,AV
Mystery classics [videorecording (DVD)] : 50 movie pack / Tree Line Films.,"W DVD 10,808, DISC 03",0201609479971,Lincoln Center--Quinn Library,AV
Mystery classics [videorecording (DVD)] : 50 movie pack / Tree Line Films.,"W DVD 10,808, DISC 04",0201609479989,Lincoln Center--Quinn Library,AV
Mystery classics [videorecording (DVD)] : 50 movie pack / Tree Line Films.,"W DVD 10,808, DISC 05",0201609479997,Lincoln Center--Quinn Library,AV
Mystery classics [videorecording (DVD)] : 50 movie pack / Tree Line Films.,"W DVD 10,808, DISC 06",0201609480003,Lincoln Center--Quinn Library,AV
Mystery classics [videorecording (DVD)] : 50 movie pack / Tree Line Films.,"W DVD 10,808, DISC 07",0201609480011,Lincoln Center--Quinn Library,AV
Mystery classics [videorecording (DVD)] : 50 movie pack / Tree Line Films.,"W DVD 10,808, DISC 08",0201609480029,Lincoln Center--Quinn Library,AV
Mystery classics [videorecording (DVD)] : 50 movie pack / Tree Line Films.,"W DVD 10,808, DISC 09",0201609480037,Lincoln Center--Quinn Library,AV
Mystery classics [videorecording (DVD)] : 50 movie pack / Tree Line Films.,"W DVD 10,808, DISC 10",0201609480045,Lincoln Center--Quinn Library,AV
Mystery classics [videorecording (DVD)] : 50 movie pack / Tree Line Films.,"W DVD 10,808, DISC 11",0201609480052,Lincoln Center--Quinn Library,AV
Mystery classics [videorecording (DVD)] : 50 movie pack / Tree Line Films.,"W DVD 10,808, DISC 12",0201609480060,Lincoln Center--Quinn Library,AV
"Mystery train [videorecording (DVD)] / JVC presents ; an M. T. I. production ; a film by Jim Jarmusch ; producer, Jim Stark ; written and directed by Jim Jarmusch.","W DVD 10,855",0201609482827,Lincoln Center--Quinn Library,AV
"Mystic River [videorecording (DVD)] / Warner Bros. Pictures in association with Village Roadshow Pictures and NPV Entertainment ; a Malpaso production ; producers, Robert Lorenz, Judie G. Hoyt, Clint Eastwood ; screenplay by Brian Helgeland ; directed by Clint Eastwood.",W DVD 1426,0201607411265,Lincoln Center--Quinn Library,AV
